"100001","01FC007","480,322,495,322,495,336,480,336"
"100001","01FC009","808,217,832,202,838,212,836,217,820,228,814,227"
"100001","01FC015","759,304,771,311,765,322,752,316"
"100001","01FC016","693,322,708,320,710,333,695,336"
"100001","01FC017","730,239,740,249,730,259,720,249"
"100001","01FC018","713,256,725,264,717,275,706,267"
"100001","01FC019","700,274,713,279,708,291,695,286"
"100001","01FC020","693,297,707,297,707,311,692,310"
"100001","01FC021","789,186,804,176,812,190,798,200"
"100001","01FC022","333,283,345,293,336,303,324,294"
"100001","01FC023","353,298,366,305,359,317,346,310"
"100001","01FC024","511,192,527,192,527,207,511,207"
"100001","01FC025","411,321,426,323,424,336,409,334"
"100001","01FC026","853,135,860,129,866,136,858,142"
"100001","01FC027","863,128,871,122,876,129,868,135"
"100001","01FC028","797,202,806,197,815,211,807,216"
"100001","01FC029","376,310,391,315,386,328,371,323"
"100001","01FC030","314,266,326,276,316,287,304,277"
"100001","01FC031","673,311,688,311,688,325,673,325"
"100001","01FC032","515,324,531,324,531,338,515,338"
"100001","01FC034","538,324,553,324,553,338,538,338"
"100001","01FL001","  888,206,899,213,910,185,924,206,914,229,891,220,886,230,873,225"
"100001","01FL003","795,310,812,273,898,310,884,346,852,334,852,326,848,321,844,318,833,317,827,322"
"100001","01FL004","751,370,767,361,793,392,779,418,751,418"
"100001","01FL007","645,377,657,377,678,380,698,385,698,424,645,424"
"100001","01FL009","539,373,567,380,567,424,539,424"
"100001","01FL010","502,365,509,366,538,373,538,424,502,424"
"100001","01FL011","464,366,501,365,501,424,464,424"
"100001","01FL012","432,368,464,366,464,424,432,424"
"100001","01FL013","371,353,393,364,402,368,403,423,371,423"
"100001","01FL014","181,280,211,289,232,291,250,289,270,284,285,299,308,319,335,334,366,345,366,423,181,423"
"100001","01FL015","78,157,99,164,115,176,128,194,133,216,145,237,145,308,78,308"
"100001","01FL016","77,311,144,311,144,423,77,423"
"100001","01FL017","348,144,281,181,286,196,348,171"
"100001","01FL018","288,118,297,128,306,143,312,159,281,177,275,164,269,153,262,144"
"100001","01FL019","286,200,347,174,347,209,305,224,288,207"
"100001","01FL020","305,227,343,211,348,212,347,266"
"100001","01FL021","619,134,713,134,713,175,734,196,724,209,717,220,714,234,692,234,664,294,619,294"
"100001","01FL022","525,143,616,143,616,295,516,295,516,230,548,230,548,161,525,161"
"100001","01FL023","350,143,487,144,487,161,465,161,465,304,420,299,375,282,350,267"
"100001","01FL024","467,230,497,230,497,294,469,294"
"100001","01FL027","575,69,607,69,607,113,575,113"
"100001","01FL028","621,69,705,69,705,90,685,90,685,102,649,102,649,132,621,132"
"100001","01FL029","715,134,730,134,750,185,735,195,715,175"
"100001","01FL030","732,134,756,134,784,174,773,176,762,179,752,184,742,159"
"100001","01FL032","763,69,846,69,874,119,788,170,763,133"
"100001","01FL033","342,69,399,69,399,129,342,129"
"100001","01FL034","856,233,870,225,885,230,890,222,912,230,902,251"
"100001","01FL037","402,69,497,69,497,126,438,126,438,95,402,95"
"100001","01FL042","540,69,571,69,571,113,540,113"
"100001","01FL043","813,271,900,309,921,262,902,254,891,273,839,250,839,238,824,243"
"100001","01FL044","842,248,842,238,853,234,901,254,893,269"
"100001","01FL045","242,89,259,93,265,96,272,101,278,106,283,114,258,139,252,132,245,126,237,122,226,118"
"100001","01FL046","605,382,614,380,633,378,643,377,643,423,605,423"
"100001","01FL047","570,382,602,382,602,423,571,423"
"100001","01FL048","724,386,732,385,742,382,749,379,749,423,724,423"
"100001","01FL049","701,385,710,386,722,386,722,423,701,423"
"100001","01FL050","823,401,843,355,872,369,852,413"
"100001","01FL051","764,349,784,328,816,343,818,350,824,356,832,357,839,353,841,354,821,399,798,389"
"100001","02FL001","792,29,930,29,944,60,833,127,832,151,792,176,733,175,733,112,792,112"
"100001","02FL002","979,129,994,160,962,222,855,267,846,237"
"100001","02FL003","963,223,977,230,946,295,859,289,856,267"
"100001","02FL004","859,289,946,296,918,349,858,324,860,307"
"100001","02FL005","843,353,851,345,857,334,859,325,904,343,891,372,869,362,856,386,843,387"
"100001","02FL006","795,353,843,353,843,410,795,410"
"100001","02FL007","732,353,796,353,796,410,732,410"
"100001","02FL008","686,348,707,352,727,355,727,391,686,391"
"100001","02FL009","646,344,667,346,685,348,685,391,646,391"
"100001","02FL010","607,350,626,347,645,344,644,410,607,410"
"100001","02FL011","567,352,580,352,593,351,607,350,607,410,567,410"
"100001","02FL012","538,350,551,351,566,352,566,410,538,410"
"100001","02FL016","351,333,392,340,392,410,351,410"
"100001","02FL017","308,320,350,333,350,410,308,410"
"100001","02FL019","201,270,211,273,226,281,234,288,243,297,242,349,201,349"
"100001","02FL020","161,263,174,263,186,265,200,269,200,349,161,349"
"100001","02FL021","124,255,138,258,150,261,161,263,161,349,124,349"
"100001","02FL022","88,221,96,230,108,243,116,250,123,254,123,349,90,349,90,429,10,429,10,359,17,330,28,303,40,278,55,256,"
"100001","02FL023","54,114,65,96,82,79,102,66,123,57,131,97,121,100,109,108,99,118,88,132,83,142"
"100001","02FL024","190,61,212,68,234,83,244,95,217,120,204,107,190,101"
"100001","02FL025","420,228,466,228,466,256,420,245"
"100001","02FL026","420,170,499,170,499,262,467,257,467,223,420,223"
"100001","02FL027","411,29,530,29,530,101,411,101"
"100001","02FL030","283,310,307,320,307,410,283,410"
"100001","02FL031","257,299,281,310,281,410,257,410"
"100001","02FL032","395,341,413,344,442,345,472,345,497,347,537,352,537,410,395,410"
"100001","02FL034","530,200,560,200,560,173,656,173,677,198,663,213,649,248,647,281,530,281"
"100001","03FL001","685,342,724,340,724,408,685,408"
"100001","03FL033","702,96,763,96,763,128,702,128"
"100001","03FL034","765,61,796,61,796,116,765,127"
"100001","03FL035","796,61,830,61,830,124,806,113,803,113,796,116"
"100001","03FL036","830,61,867,61,867,141,830,128"
"100001","03FL037","867,61,893,61,928,124,867,141"
"100001","03FL056","572,197,587,197,587,215,622,215,634,224,626,242,623,258,624,270,630,290,572,290"
"100001","03FL057","410,21,432,21,432,78,410,78"
"100001","03FL058","433,21,450,21,450,78,433,78"
"100001","03FL059","451,21,471,21,471,78,451,78"
"100001","03FL060","472,21,492,21,492,78,472,78"
"100001","03FL061","491,21,513,21,513,78,491,78"
"100001","03FL062","513,21,548,21,549,78,513,78"
"100001","03FL063","549,21,577,21,577,78,549,78"
"100001","03FL064","581,20,617,20,617,78,581,78"
"100001","03FL065","619,21,661,21,661,78,619,78"
"100001","08FL002","207,51,229,55,261,67,281,78,274,87,291,102,308,124,318,144,325,171,276,171,269,153,253,134,238,125,238,92,228,92,228,72,207,72"
"100001","08FL003","67,129,75,92,88,73,116,56,139,51,158,50,182,50,204,52,204,72,173,72,173,124,163,129,153,136,148,145,108,145"
"100001","08FL005","732,179,772,179,772,185,776,190,765,202,749,197,732,194"
"100001","08FL007","894,63,917,63,964,176,964,195,880,195,880,143,894,143"
"100001","08FL009","412,225,472,225,472,212,512,212,512,278,480,271,443,262,412,252"
"100001","08FL010","516,221,565,221,565,251,582,254,582,284,560,283,538,281,516,278"
"100001","08FL011","568,222,614,222,614,284,585,284,585,250,568,247"
"100001","08FL012","620,255,664,255,662,263,662,274,663,282,641,284,620,284"
"100001","08FL013","625,52,740,52,740,79,726,79,726,193,709,194,693,198,693,171,625,171"
"100001","08FL014","650,375,697,370,709,377,709,455,650,455"
"100001","08FL015","586,377,620,376,646,375,646,455,586,455"
"100001","08FL016","530,376,561,377,581,377,581,455,530,455"
"100001","08FL017","483,373,526,376,526,455,483,455"
"100001","08FL018","429,369,479,373,479,455,429,455"
"100001","08FL019","372,359,424,368,424,455,372,455"
"100001","08FL020","315,348,367,358,367,455,315,455"
"100001","08FL021","246,329,310,347,310,440,246,440"
"100001","08FL022","167,278,192,300,218,317,242,328,242,406,167,406"
"100001","08FL025","633,179,687,179,687,202,678,209,669,221,617,221,617,204,633,204"
"100001","08FL026","338,36,618,36,618,204,472,204,472,191,353,191,338,152"
"100001","03FL002","639,338,666,341,686,342,686,408,639,408"
"100001","03FL003","587,339,608,338,638,338,637,408,587,408"
"100001","03FL004","548,341,582,340,582,408,548,408"
"100001","03FL005","510,339,547,340,547,408,510,408"
"100001","03FL009","401,332,429,334,429,408,401,408"
"100001","03FL010","365,327,400,332,400,408,365,408"
"100001","03FL011","329,323,365,327,365,384,329,384"
"100001","03FL012","293,315,311,320,328,323,328,384,293,384"
"100001","03FL013","239,290,275,310,290,316,290,398,239,398"
"100001","03FL015","203,268,232,286,232,347,203,347"
"100001","03FL016","175,255,203,268,203,348,175,348"
"100001","03FL017","144,247,168,253,175,255,175,347,144,347"
"100001","03FL018","104,235,144,247,144,347,109,347,109,335,77,335,77,302,104,302"
"100001","03FL020","40,211,84,211,94,224,75,255,75,336,89,336,89,412,6,412,6,349,8,334,12,318,16,305,24,284,32,268,41,253,56,233,49,229,43,219"
"100001","03FL021","38,122,44,109,51,100,60,89,67,82,82,72,100,63,120,58,123,98,115,101,107,104,93,113,84,122,73,138"
"100001","03FL022","178,54,202,65,220,79,236,94,249,113,249,139,219,139,209,121,193,104,178,95"
"100001","03FL031","383,200,417,200,417,235,383,235"
"100001","03FL032","819,301,898,301,867,371,832,355,819,355"
"100001","03FL038","871,178,908,158,934,158,958,169,938,207,871,207"
"100001","03FL039","870,209,937,209,925,236,870,236"
"100001","03FL040","859,262,868,237,924,237,912,265,865,265"
"100001","03FL041","846,294,858,263,864,266,910,266,897,294"
"100001","03FL043","250,118,281,89,281,139,250,139"
"100001","03FL044","283,85,296,71,318,72,318,132,283,132"
"100001","03FL045","319,70,343,70,343,130,319,130"
"100001","03FL046","346,36,406,36,406,84,422,84,422,130,346,130"
"100001","03FL047","214,144,256,144,256,181,214,161"
"100001","03FL048","332,144,387,144,387,185,332,154"
"100001","03FL049","387,144,426,144,426,199,410,199,387,185"
"100001","03FL050","427,144,456,144,456,173,450,173,450,181,427,181"
"100001","03FL053","738,142,773,142,773,183,738,183"
"100001","03FL054","572,142,621,142,621,191,572,191"
"100001","03FL055","624,142,666,143,666,201,666,205,649,210,641,219,624,208"
"100001","03FL077","427,92,468,92,468,119,427,119"
"100001","03FL078","454,176,504,176,504,205,476,205,454,189"
"100001","03FL079","505,176,557,176,557,205,505,205"
"100001","03FL080","484,209,552,209,552,235,484,235"
"100001","03FL081","476,255,475,236,552,236,552,300,511,295,511,259"
"100001","03FL084","779,238,792,233,793,306,763,306,763,293,770,284,777,270,779,261,780,250"
"100001","03FL086","538,94,568,94,568,129,538,129"
"100001","03FL087","571,94,611,94,611,129,571,129"
"100001","03FL090","794,276,823,276,823,293,794,293"
"100001","03FL099","616,94,636,94,636,129,616,129"
"100001","03FL100","460,121,479,121,479,163,460,163"
"100001","03FL101","693,142,736,142,736,183,693,183"
"100001","03FL102","729,340,816,340,816,358,803,393,747,393,747,378,729,378"
"100001","03FL103","430,334,468,337,509,339,509,408,430,408"
"100001","03FL104","571,253,624,253,623,262,625,275,630,290,571,290"
"100001","03FL105","571,197,587,197,587,215,622,215,634,224,628,236,624,251,571,251"
"100001","03FL106","650,80,674,80,674,129,650,129"
"100001","03FL107","664,47,700,47,700,129,675,129,675,78,664,78"
"100001","03FL35","258,144,332,144,332,154,406,198,378,198,378,232,258,182"
"100001","04FL002","677,365,693,368,708,370,712,371,737,369,755,366,768,361,782,355,796,347,830,367,830,424,816,454,761,432,761,424,725,424,725,409,677,409"
"100001","04FL003","640,365,649,364,657,365,668,365,668,429,641,429"
"100001","04FL004","612,369,640,365,640,429,612,429"
"100001","04FL005","579,373,611,370,611,429,579,429"
"100001","04FL006","544,370,572,370,572,429,544,429"
"100001","04FL007","515,370,544,370,544,429,515,429"
"100001","04FL008","485,367,513,370,513,429,485,429"
"100001","04FL009","449,363,484,367,484,429,449,429"
"100001","04FL010","404,359,449,363,449,429,404,429"
"100001","04FL011","376,356,399,359,399,428,376,428"
"100001","04FL012","355,354,376,356,376,428,355,428"
"100001","04FL013","318,349,353,354,353,428,318,428"
"100001","04FL014","267,328,314,347,314,428,267,428"
"100001","04FL016","221,293,232,282,260,308,260,354,221,354"
"100001","04FL017","182,260,193,262,203,264,212,267,219,271,231,278,217,293,217,361,182,361"
"100001","04FL018","115,238,177,258,177,359,101,359,101,343,67,343,67,267,81,256,97,256"
"100001","04FL019","55,226,96,226,108,240,97,252,79,252,60,271,59,348,94,349,94,364,105,364,105,427,23,427,23,315"
"100001","04FL020","29,124,28,108,29,96,32,83,39,69,47,58,59,47,73,37,81,35,100,28,110,27,119,26,132,26,148,28,159,30,189,37,200,42,200,59,142,59,142,116,128,126,120,133,115,138,110,145,105,156"
"100001","04FL022","244,149,316,112,316,36,523,36,523,276,463,268,463,227,425,227,358,185,320,187,320,234,277,212,275,193,265,170,255,159"
"100001","04FL071","805,236,807,229,935,229,957,240,904,362,836,362,836,352,799,330,805,320,811,308,815,292,816,284,816,272,814,258,810,245"
"100001","04FL073","208,65,217,68,224,72,229,75,235,79,241,84,249,90,255,97,262,104,230,131,225,126,220,122,214,118,208,116"
"100001","04FL076","263,106,270,118,276,133,243,149,236,139,229,131"
"100001","05FL002","822,93,869,95,869,156,854,157,837,160,823,167"
"100001","05FL008","880,281,942,309,902,392,867,376,861,389,822,343,841,327,861,306,"
"100001","05FL009","778,368,818,344,858,393,830,455,804,444,804,401"
"100001","05FL010","754,377,764,374,775,369,800,400,800,431,771,431,771,460,754,460"
"100001","05FL011","710,381,723,382,736,381,749,378,749,460,710,460"
"100001","05FL012","676,375,708,380,708,425,683,425,683,423,676,423"
"100001","05FL015","538,378,563,379,563,412,538,412"
"100001","05FL016","496,378,535,378,535,442,496,442"
"100001","05FL017","453,373,494,378,494,463,453,463"
"100001","05FL018","425,368,451,372,451,463,425,463"
"100001","05FL021","205,296,265,334,283,343,253,412,193,412,193,389,205,389"
"100001","05FL022","18,249,60,249,90,236,99,263,94,289,202,289,202,387,98,387,98,476,18,476"
"100001","05FL025","196,84,219,94,244,113,261,132,275,153,282,170,238,182,231,166,222,151,214,144,203,135,196,132"
"100001","05FL026","600,56,726,56,726,164,690,152,671,113,600,113"
"100001","05FL034","529,250,550,249,550,297,517,294"
"100001","05FL037","645,199,686,199,715,250,699,250,685,259,678,271,675,284,675,303,653,306,632,308,613,309,612,263,647,263"
"100001","05FL068","391,363,424,368,424,463,391,463"
"100001","05FL069","351,360,389,362,389,463,351,463"
"100001","05FL070","264,119,277,143,287,170,316,170,316,103"
"100001","05FL071","323,82,394,82,394,184,323,184"
"100001","05FL072","398,125,421,125,421,184,398,184"
"100001","05FL073","422,125,444,125,444,184,422,184"
"100001","05FL074","447,125,468,125,468,185,447,185"
"100001","05FL075","470,56,503,56,503,135,470,135"
"100001","05FL076","505,56,540,56,540,135,505,135"
"100001","05FL078","574,115,610,115,610,162,574,162"
"100001","05FL079","613,115,649,115,649,162,613,162"
"100001","05FL080","652,115,671,115,689,152,652,162"
"100001","05FL081","268,200,315,200,315,255,286,241,257,222"
"100001","05FL084","389,200,425,200,425,280,390,267"
"100001","05FL085","425,200,451,200,451,253,425,253"
"100001","05FL086","457,200,479,200,479,221,495,224,497,235,501,251,473,251,471,246,467,242,463,240,457,240"
"100001","05FL087","462,253,501,253,501,292,493,305,455,298,455,283,462,283"
"100001","05FL088","537,223,551,223,552,203,571,203,571,249,530,249"
"100001","05FL090","553,170,587,170,587,191,553,191"
"100001","05FL091","592,170,625,170,625,191,592,191"
"100001","05FL092","633,170,668,170,668,191,633,191"
"100001","05FL093","673,170,701,170,701,191,673,191"
"100001","05FL095","872,77,934,77,995,192,990,201,983,198,914,198,911,181,901,168,888,159,872,157"
"100001","05FL099","732,141,778,141,778,167,732,167"
"100001","05FL100","795,93,820,93,820,168,780,168,780,141,796,141"
"100001","05FL101","48,245,42,220,42,197,44,179,51,155,94,173,94,232,62,245"
"100001","05FL102","16,138,22,105,36,80,59,62,88,51,107,47,133,45,159,47,188,56,182,74,126,74,126,129,114,138,101,151,94,159,91,169"
"100001","05FL104","914,199,975,199,987,205,961,261,952,257,901,251,911,223"
"100001","05FL105","901,252,952,258,964,264,943,308,883,280"
"100001","05FL108","315,200,389,200,389,274,351,261,315,249"
"100001","05FL109","315,355,306,410,304,463,349,463,349,426,349,359"
"100001","05FL110","285,346,254,412,254,463,305,463,306,410,316,354"
"100001","05FL111","542,56,580,56,580,76,595,76,595,107,570,107,570,135,542,135"
"100001","05FL112","567,379,582,379,602,378,627,374,640,373,650,373,659,373,674,374,674,424,681,424,681,467,521,467,521,444,567,444"
"100001","05FL113","779,261,890,177,899,208,797,300"
"100001","05FL114","798,300,898,210,896,230,890,251,882,267,860,293,828,323,809,324"
"100001","05FL115","772,246,786,231,786,201,788,201,800,191,819,179,837,171,852,167,867,167,877,170,890,175,779,260,"
"100001","05FL117","573,199,637,199,637,263,573,263"
"100001","06FL004","466,371,503,373,503,429,466,429"
"100001","06FL005","507,374,545,376,545,429,507,429"
"100001","06FL006","549,376,586,376,586,429,549,429"
"100001","06FL007","590,378,651,374,652,460,590,461"
"100001","06FL008","657,373,734,371,734,443,696,443,696,460,657,460"
"100001","06FL009","742,370,759,367,780,360,805,348,827,332,832,369,861,394,836,448,742,448"
"100001","06FL014","39,229,71,229,67,203,67,177,73,152,113,168,109,188,110,207,116,231,126,252,144,271,144,383,158,382,158,460,39,460"
"100001","06FL015","39,136,42,113,49,93,59,77,75,61,89,52,104,47,117,44,131,42,144,41,162,42,185,45,186,66,152,66,152,126,144,129,131,140,123,149,114,165"
"100001","06FL024","634,260,639,309,683,308,683,293,683,277,686,260"
"100001","06FL025","568,280,599,278,601,303,568,303"
"100001","06FL026","568,240,595,240,597,262,568,263"
"100001","06FL028","537,240,567,240,567,263,597,261,599,278,567,279,567,302,521,298"
"100001","06FL030","148,285,208,285,222,298,257,324,304,346,366,362,401,368,462,371,462,454,275,454,275,408,203,408,203,376,148,376"
"100001","06FL031","540,38,577,38,577,120,540,120"
"100001","06FL032","578,38,609,38,609,61,615,61,615,120,578,120"
"100001","06FL033","616,61,656,61,656,120,616,120"
"100001","06FL034","672,38,716,38,716,120,672,120"
"100001","06FL035","719,65,754,64,754,120,719,120"
"100001","06FL036","555,135,580,135,580,164,555,164"
"100001","06FL037","581,136,622,136,622,164,581,164"
"100001","06FL038","555,165,591,166,591,194,555,194"
"100001","06FL039","592,165,622,165,622,194,592,194"
"100001","06FL040","633,136,670,136,670,194,633,194"
"100001","06FL042","549,209,588,209,589,240,537,240"
"100001","06FL044","609,208,628,208,629,239,636,243,636,258,633,258,635,294,614,295"
"100001","06FL045","261,178,257,197,296,224,351,250,409,270,449,280,492,288,516,215,486,215,486,120,539,120,539,38,507,38,507,73,330,73,330,159"
"100001","06FL048","189,51,215,55,241,63,235,82,256,95,273,109,291,132,306,161,264,175,256,158,243,140,222,126,222,91,211,91,211,67,189,67"
"100001","06FL049","838,358,866,382,908,399,941,322,857,296,855,316,852,332,846,346"
"100001","06FL050","844,238,968,223,959,243,974,250,943,322,856,295,855,283,854,271,850,256,"
"100001","06FL051","828,211,971,143,988,175,970,221,842,237"
"100001","06FL052","799,174,936,78,970,141,827,210"
"100001","06FL053","744,124,744,129,760,141,781,157,797,172,935,76,927,61,801,61,801,124"
"100001","06FL054","495,292,511,296,486,361,469,358"
"100001","07FL001","798,57,906,57,966,168,958,187,811,187,806,176,798,170"
"100001","07FL005","232,119,267,85,278,96,289,111,300,137,318,134,318,147,253,153,244,133"
"100001","07FL006","32,125,37,96,49,71,67,54,91,43,115,38,142,36,177,37,177,68,145,68,145,118,130,126,119,136,108,154"
"100001","07FL007","179,35,206,39,231,48,226,60,245,70,264,84,230,119,212,107,212,74,202,74,202,50,179,50"
"100001","07FL012","142,259,199,259,199,360,129,360,129,315,142,315,"
"100001","07FL013","205,264,253,308,253,386,197,386,197,364,205,364"
"100001","07FL014","259,312,311,330,311,432,259,432"
"100001","07FL018","386,277,413,285,431,340,400,328"
"100001","07FL019","811,190,811,273,923,273,937,240,933,237,956,190"
"100001","07FL022","726,118,768,109,775,121,793,121,793,169,767,161,747,152,726,137"
"100001","07FL026","61,140,108,157,103,173,102,187,102,200,57,222,53,205,52,187,55,160"
"100001","07FL027","402,337,442,350,442,396,402,396"
"100001","07FL028","443,349,464,352,481,353,481,441,403,441,403,397,443,397"
"100001","07FL029","484,353,522,351,522,441,484,441"
"100001","07FL030","528,351,575,349,575,441,528,441"
"100001","07FL033","710,355,751,355,775,348,796,333,813,316,813,281,920,281,880,375,850,361,813,441,712,441"
"100001","07FL034","318,330,356,332,356,432,318,432"
"100001","07FL035","361,332,397,331,397,432,361,432"
"100001","07FL036","295,69,361,69,361,108,295,108"
"100001","07FL037","365,71,399,71,399,107,365,107"
"100001","07FL038","402,71,437,71,437,108,402,108"
"100001","07FL039","439,63,475,63,475,107,439,107"
"100001","07FL040","475,63,512,63,512,107,475,107"
"100001","07FL041","512,69,556,69,554,83,550,95,544,103,536,108,522,112,512,113"
"100001","07FL042","513,28,596,28,579,53,564,53,557,67,513,67"
"100001","07FL043","577,63,619,63,619,110,605,109,595,106,586,99,582,91,578,78,"
"100001","07FL044","618,65,651,65,651,111,618,111"
"100001","07FL045","651,41,684,41,684,111,651,111"
"100001","07FL046","685,45,716,45,716,111,685,111"
"100001","07FL048","326,151,486,150,507,173,507,300,445,288,370,265,314,243,266,216,263,200,257,186,326,180"
"100001","07FL049","514,199,545,179,574,179,574,235,641,265,633,307,514,301"
"100001","07FL050","546,151,722,151,722,174,703,174,703,244,691,252,679,268,674,265,651,248,641,266,576,236,575,178,546,179"
"100001","07FL051","320,121,344,121,344,139,320,139"
"100001","07FL052","345,121,369,121,369,139,345,139"
"100001","07FL053","376,121,402,121,402,139,376,139"
"100001","07FL054","421,121,448,121,448,139,421,139"
"100001","07FL055","458,121,485,121,485,139,458,139"
"100001","07FL056","35,225,56,226,102,201,114,229,131,245,125,255,125,397,145,397,145,417,124,417,125,447,34,447"
"100001","07FL057","579,349,644,347,644,441,579,441"
"100001","07FL058","652,347,705,351,705,441,652,441"
"100001","08FL006","734,84,748,84,748,63,892,63,892,143,878,143,877,201,964,201,964,233,958,247,900,247,900,290,937,290,873,430,719,430,719,355,741,355,767,350,786,341,805,324,817,302,822,281,822,261,818,244,811,230,804,219,794,207,777,193,780,190,774,185,774,173,734,173"
"100001","08FL023","901,247,957,247,937,291,901,289"
"100001","08FL028","84,191,146,191,142,211,146,234,140,239,84,238,80,229,78,213,80,199"
"100001","08FL029","63,241,140,242,146,238,162,257,151,273,151,457,63,457"
"100001","08FL030","88,147,149,147,145,167,148,189,84,189,81,174,80,169,81,164,84,154"
"100001","09FL001","41,126,41,115,49,89,62,63,85,42,105,32,125,25,146,22,162,20,192,22,192,64,154,64,154,118,134,132,119,152,113,172,112,186,116,212,126,231,142,247,167,259,167,450,45,450,45,225,60,225,54,181,61,135"
"100001","10FL001","78,169,104,116,148,77,204,58,263,62,316,88,355,132,377,188,377,246,366,244,363,258,344,299,300,338,284,345,288,356,268,367,244,370,244,414,146,414,147,365,184,365,183,353,133,329,94,284,73,228"
"100001","B1FL003","853,218,924,217,939,223,891,324,852,307,857,280,859,257,858,237"
"100001","B1FL004","769,349,793,347,811,342,825,336,838,325,850,308,889,324,850,412,769,378"
"100001","B1FL006","742,221,760,214,773,246,823,218,830,227,838,247,838,270,833,282,825,297,817,305,807,312,798,316,783,319,770,318,757,315,742,305,749,293,753,282,756,266,756,251,751,234,742,221"
"100001","B1FL007","725,348,765,348,765,370,725,370"
"100001","B1FL010","76,174,165,174,169,180,175,184,183,187,183,222,76,222"
"100001","B1FL011","853,46,923,46,943,51,963,61,978,76,985,95,986,108,985,118,981,135,975,149,958,190,905,190,905,100,853,100"
"100001","B1FL014","151,116,163,117,174,121,181,126,187,136,188,146,181,152,177,146,167,138,150,129"
"100001","B1FL015","224,164,230,163,236,160,241,155,244,148,246,143,270,143,268,152,266,158,262,165,258,171,254,178,224,178"
"100001","B1FL016","196,164,225,164,225,264,196,264,195,222,184,222,184,187,196,191"
"100001","B1FL019","161,47,236,47,192,110,178,104,161,102"
"100001","B1FL020","192,110,237,48,237,136,209,136,202,121"
"100001","B1FL021","831,188,904,165,904,211,846,211,"
"100001","B1FL022","624,78,784,78,784,102,904,102,904,164,829,187,818,177,806,169,806,190,774,188,744,192,722,199,704,211,692,224,682,243,674,273,674,309,624,309"
"100001","B1FL024","32,56,114,56,114,130,32,130"
"100001","01FL013","369,351,392,363,403,367,403,424,369,424"
